player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
https://sofifa.com/player/184881/sofiane-feghouli/20/159586,S. Feghouli,Sofiane Feghouli,29,1989-12-26,176,75,Algeria,Galatasaray SK,80,80,14500000,77000,"RM, RW, CAM",Right,3,3,4,High/Low,Normal,Yes,27600000,,RM,89,,2017-08-14,2022,,,86,72,74,83,34,64,,,,,,,"Selfish, Early Crosser, Speed Dribbler (CPU AI Only)",78,68,60,75,68,85,67,68,67,82,85,86,85,78,76,79,72,72,59,75,62,31,77,77,62,65,30,32,31,13,7,10,10,8,74+3,74+3,74+3,79+3,78+3,78+3,78+3,79+3,78+3,78+3,78+3,78+3,71+3,71+3,71+3,78+3,60+3,56+3,56+3,56+3,60+3,56+3,47+3,47+3,47+3,56+3
https://sofifa.com/player/186345/kieran-trippier/20/159586,K. Trippier,Kieran Trippier,28,1990-09-19,173,71,England,Atlético Madrid,80,80,12500000,56000,"RB, RWB",Right,2,4,3,High/Medium,Normal,Yes,25600000,#Crosser,RB,23,,2019-07-17,2022,SUB,12,74,60,81,76,78,72,,,,,,,"Inflexible, Diver, Dives Into Tackles (CPU AI Only)",86,48,73,79,54,74,86,82,78,80,75,74,73,77,74,75,74,88,64,70,70,78,72,80,66,73,75,82,79,11,14,8,11,10,69+2,69+2,69+2,74+2,72+2,72+2,72+2,74+2,74+2,74+2,74+2,76+2,77+2,77+2,77+2,76+2,79+2,78+2,78+2,78+2,79+2,79+2,75+2,75+2,75+2,79+2
https://sofifa.com/player/186547/mateo-musacchio/20/159586,M. Musacchio,Mateo Pablo Musacchio,28,1990-08-26,180,73,Argentina,Milan,80,80,13000000,44000,CB,Right,3,3,3,Medium/Medium,Normal,No,22100000,,RCB,22,,2017-07-01,2021,,,66,47,63,67,83,72,,,,,,,Injury Prone,55,40,76,69,36,65,53,45,67,67,68,65,72,76,68,57,83,65,73,53,76,84,50,64,57,76,84,84,80,5,11,12,6,12,59+3,59+3,59+3,61+3,61+3,61+3,61+3,61+3,63+3,63+3,63+3,63+3,66+3,66+3,66+3,63+3,72+3,74+3,74+3,74+3,72+3,73+3,78+3,78+3,78+3,73+3
https://sofifa.com/player/187052/yann-mvila/20/159586,Y. M'Vila,Yann Gérard M'Vila,29,1990-06-29,182,80,France,AS Saint-Étienne,80,80,12500000,38000,"CDM, CM",Right,2,3,3,Medium/Medium,Normal,No,23800000,,LDM,6,,2018-01-12,2022,,,70,61,75,74,75,78,,,,,,,Leadership,62,56,61,83,56,73,70,67,81,76,72,69,73,78,65,68,70,81,75,67,83,82,59,74,68,80,75,76,72,13,9,16,15,7,66+2,66+2,66+2,70+2,70+2,70+2,70+2,70+2,72+2,72+2,72+2,72+2,76+2,76+2,76+2,72+2,75+2,78+2,78+2,78+2,75+2,74+2,75+2,75+2,75+2,74+2
https://sofifa.com/player/187072/lars-stindl/20/159586,L. Stindl,Lars Stindl,30,1988-08-26,181,80,Germany,Borussia Mönchengladbach,80,80,14500000,39000,CF,Right,2,4,4,Medium/Medium,Normal,Yes,24700000,,RES,13,,2015-07-01,2021,,,66,80,78,79,59,72,,,,,,,Beat Offside Trap,74,79,64,82,83,78,77,69,69,82,68,64,70,84,78,81,72,75,69,81,74,60,84,83,80,83,59,61,50,7,10,13,11,12,77+2,77+2,77+2,78+2,79+2,79+2,79+2,78+2,79+2,79+2,79+2,77+2,77+2,77+2,77+2,77+2,69+2,70+2,70+2,70+2,69+2,66+2,64+2,64+2,64+2,66+2
https://sofifa.com/player/187491/fedor-smolov/20/159586,F. Smolov,Fyodor Smolov,29,1990-02-09,187,80,Russia,Lokomotiv Moscow,80,80,15000000,1000,ST,Right,1,4,4,High/Medium,Lean,No,31500000,,ST,9,,2018-08-09,2022,SUB,9,86,81,70,76,32,73,,,,,,,"Injury Free, Beat Offside Trap, Argues with Officials",57,82,67,77,79,76,77,69,62,78,88,85,75,74,66,80,67,74,75,81,67,32,84,75,74,73,26,28,24,16,9,16,15,10,78+2,78+2,78+2,77+2,79+2,79+2,79+2,77+2,77+2,77+2,77+2,75+2,70+2,70+2,70+2,75+2,56+2,55+2,55+2,55+2,56+2,53+2,48+2,48+2,48+2,53+2
https://sofifa.com/player/187936/steven-nzonzi/20/159586,S. Nzonzi,Steven N'Kemboanza Mike Christopher Nzonzi,30,1988-12-15,196,75,France,Galatasaray SK,80,80,12000000,68000,"CDM, CM",Right,2,3,2,Medium/Medium,Lean,Yes,,"#Aerial Threat, #Strength",SUB,4,Roma,,2020,,,42,55,71,68,79,86,,,,,,,,59,50,78,82,55,70,70,40,71,80,44,41,36,78,31,62,74,81,92,54,80,81,70,73,57,85,79,79,74,7,16,16,16,13,66+2,66+2,66+2,65+2,67+2,67+2,67+2,65+2,69+2,69+2,69+2,68+2,75+2,75+2,75+2,68+2,72+2,79+2,79+2,79+2,72+2,72+2,79+2,79+2,79+2,72+2
https://sofifa.com/player/189271/francis-coquelin/20/159586,F. Coquelin,Francis Coquelin,28,1991-05-13,177,74,France,Valencia CF,80,80,14500000,43000,"CM, CDM",Right,2,3,3,Medium/High,Normal,Yes,30500000,,LCM,17,,2018-01-11,2022,,,70,66,75,78,78,77,,,,,,,Injury Prone,68,62,63,81,53,77,68,41,79,81,71,69,75,82,79,74,79,72,77,69,85,81,75,79,52,78,76,82,79,9,9,8,10,15,71+2,71+2,71+2,74+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,76+2,79+2,79+2,79+2,76+2,76+2,78+2,78+2,78+2,76+2
https://sofifa.com/player/189362/givanildo-vieira-de-souza/20/159586,Hulk,Givanildo Vieira de Souza,32,1986-07-25,179,92,Brazil,Shanghai SIPG FC,80,80,11500000,23000,"RM, RW, ST",Left,4,3,4,High/Medium,Stocky,Yes,18400000,"#Distance Shooter, #Strength",RW,10,,2017-07-01,2020,,,78,85,76,80,47,86,,,,,,,"Long Throw-in, Beat Offside Trap, Argues with Officials, Early Crosser, Finesse Shot",75,81,69,78,73,85,78,81,72,79,79,77,71,82,58,94,71,82,91,90,83,48,82,75,78,75,50,41,28,6,10,7,11,12,81+3,81+3,81+3,80+3,81+3,81+3,81+3,80+3,79+3,79+3,79+3,79+3,75+3,75+3,75+3,79+3,64+3,65+3,65+3,65+3,64+3,61+3,59+3,59+3,59+3,61+3
https://sofifa.com/player/189712/kevin-strootman/20/159586,K. Strootman,Kevin Strootman,29,1990-02-13,186,80,Netherlands,Olympique de Marseille,80,80,14000000,45000,"CM, CDM",Left,3,3,3,High/High,Normal,No,26600000,,SUB,12,,2018-08-28,2023,SUB,16,57,72,80,73,77,80,,,,,,,Power Free-Kick,74,68,68,85,63,72,73,70,81,78,59,55,60,81,68,81,52,77,81,70,86,81,76,79,77,82,75,81,74,7,12,11,6,7,73+3,73+3,73+3,72+3,74+3,74+3,74+3,72+3,75+3,75+3,75+3,74+3,79+3,79+3,79+3,74+3,75+3,80+3,80+3,80+3,75+3,75+3,77+3,77+3,77+3,75+3
https://sofifa.com/player/189881/chris-smalling/20/159586,C. Smalling,Chris Smalling,29,1989-11-22,194,81,England,Manchester United,80,80,12500000,115000,CB,Right,3,3,2,Medium/High,Lean,Yes,23800000,#Aerial Threat,SUB,12,,2010-07-01,2022,,,69,47,58,58,79,81,,,,,,,,52,54,82,65,49,59,49,22,64,58,61,75,55,76,44,42,74,67,88,35,83,78,46,56,52,67,78,81,79,10,15,16,15,15,59+3,59+3,59+3,58+3,57+3,57+3,57+3,58+3,58+3,58+3,58+3,60+3,62+3,62+3,62+3,60+3,69+3,72+3,72+3,72+3,69+3,71+3,78+3,78+3,78+3,71+3
https://sofifa.com/player/190547/kamil-glik/20/159586,K. Glik,Kamil Glik,31,1988-02-03,190,80,Poland,AS Monaco,80,80,11000000,42000,CB,Right,3,2,2,Low/Medium,Normal,Yes,20900000,#Strength,RCB,25,,2016-07-06,2021,RCB,15,45,32,44,53,79,82,,,,,,,"Injury Prone, Leadership, Long Passer (CPU AI Only)",29,27,82,63,17,51,35,26,59,58,42,47,33,77,51,57,80,63,90,20,86,79,24,23,39,78,79,79,77,10,14,5,8,10,50+3,50+3,50+3,43+3,46+3,46+3,46+3,43+3,45+3,45+3,45+3,47+3,53+3,53+3,53+3,47+3,63+3,70+3,70+3,70+3,63+3,66+3,78+3,78+3,78+3,66+3
https://sofifa.com/player/190972/eduardo-salvio/20/159586,E. Salvio,Eduardo Antonio Salvio,28,1990-07-13,172,66,Argentina,Boca Juniors,80,80,15000000,31000,RM,Right,2,4,4,High/Medium,Normal,No,21000000,,SUB,11,,2019-07-18,2022,,,86,75,73,84,58,68,,,,,,,"Power Free-Kick, Injury Free, Selfish, Early Crosser, Long Shot Taker (CPU AI Only)",74,74,73,75,72,85,79,64,64,84,89,84,81,77,79,80,87,74,63,72,69,60,83,74,76,84,49,60,56,9,11,9,5,14,78+2,78+2,78+2,80+2,80+2,80+2,80+2,80+2,78+2,78+2,78+2,79+2,74+2,74+2,74+2,79+2,70+2,66+2,66+2,66+2,70+2,68+2,64+2,64+2,64+2,68+2
https://sofifa.com/player/192593/danijel-subasic/20/159586,D. Subašić,Danijel Subašić,34,1984-10-27,191,84,Croatia,AS Monaco,80,80,6500000,34000,GK,Right,3,2,1,Medium/Medium,Normal,No,12400000,,SUB,1,,2012-01-24,2020,,,,,,,,,79,75,76,81,53,80,"Power Free-Kick, Avoids Using Weaker Foot, Second Wind",11,10,13,24,13,11,24,39,26,19,51,54,42,77,37,57,75,32,80,14,31,20,15,52,23,65,14,14,13,79,75,76,80,81,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sofifa.com/player/192641/kevin-vogt/20/159586,K. Vogt,Kevin Vogt,27,1991-09-23,194,85,Germany,TSG 1899 Hoffenheim,80,80,13500000,39000,CB,Right,2,3,2,High/Medium,Normal,Yes,23000000,#Aerial Threat,CB,22,,2016-07-01,2022,,,73,57,71,67,80,79,,,,,,,"Avoids Using Weaker Foot, Leadership",60,50,79,79,51,67,50,62,83,71,66,79,59,78,46,78,54,70,85,57,81,82,55,67,53,78,81,80,78,6,13,8,7,14,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,68+2,72+2,72+2,72+2,68+2,74+2,78+2,78+2,78+2,74+2,75+2,79+2,79+2,79+2,75+2
https://sofifa.com/player/193061/roberto-pereyra/20/159586,R. Pereyra,Roberto Pereyra,28,1991-01-07,182,77,Argentina,Watford,80,80,15000000,78000,"LM, CAM",Right,2,4,4,High/Medium,Lean,Yes,28500000,#Dribbler,LM,37,,2016-08-19,2021,LM,7,75,73,79,83,61,67,,,,,,,Early Crosser,78,74,60,82,73,86,78,72,75,84,75,75,76,74,76,68,65,77,62,74,66,70,76,81,72,78,50,64,70,4,5,3,4,8,73+2,73+2,73+2,79+2,78+2,78+2,78+2,79+2,79+2,79+2,79+2,79+2,78+2,78+2,78+2,79+2,73+2,71+2,71+2,71+2,73+2,71+2,65+2,65+2,65+2,71+2
https://sofifa.com/player/193738/younes-belhanda/20/159586,Y. Belhanda,Younès Belhanda,29,1990-02-25,179,75,Morocco,Galatasaray SK,80,80,14500000,77000,"CAM, CM",Right,2,4,4,Medium/Medium,Normal,No,27600000,,LCM,10,,2017-07-04,2021,,,73,76,78,83,57,71,,,,,,,"Beat Offside Trap, Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",79,74,67,78,69,84,78,78,77,83,75,72,85,79,78,78,77,84,63,78,75,66,72,78,80,74,50,54,55,15,16,11,6,16,75+2,75+2,75+2,78+2,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,77+2,77+2,77+2,78+2,71+2,69+2,69+2,69+2,71+2,68+2,63+2,63+2,63+2,68+2
https://sofifa.com/player/194879/sergi-enrich-ametller/20/159586,Sergi Enrich,Sergio Enrich Ametller,29,1990-02-26,181,77,Spain,SD Eibar,80,80,15000000,34000,ST,Right,2,4,4,High/High,Stocky,Yes,31500000,,RS,9,,2015-07-12,2022,,,60,78,70,75,43,78,,,,,,,,70,82,81,79,82,74,55,47,61,81,60,60,68,82,65,77,78,76,83,70,66,42,84,72,68,74,31,46,31,8,8,8,14,6,78+2,78+2,78+2,75+2,76+2,76+2,76+2,75+2,75+2,75+2,75+2,74+2,72+2,72+2,72+2,74+2,60+2,60+2,60+2,60+2,60+2,57+2,56+2,56+2,56+2,57+2
https://sofifa.com/player/195086/dejan-lovren/20/159586,D. Lovren,Dejan Lovren,29,1989-07-05,188,84,Croatia,Liverpool,80,80,12500000,90000,CB,Right,2,4,2,Medium/High,Normal,Yes,23100000,,SUB,6,,2014-07-27,2021,,,54,40,59,62,80,78,,,,,,,"Power Free-Kick, Injury Prone",59,33,80,68,42,63,26,18,66,67,54,54,50,75,41,63,81,64,82,34,86,81,21,56,52,69,76,82,84,14,14,13,10,7,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,57+2,62+2,62+2,62+2,57+2,70+2,73+2,73+2,73+2,70+2,72+2,79+2,79+2,79+2,72+2
https://sofifa.com/player/196889/simone-verdi/20/159586,S. Verdi,Simone Verdi,26,1992-07-12,171,61,Italy,Napoli,80,80,16000000,69000,"LM, RW",Left,2,5,4,High/Medium,Normal,No,27200000,#Acrobat,SUB,9,,2018-07-01,2023,,,86,73,80,83,48,53,,,,,,,"Selfish, Argues with Officials, Outside Foot Shot, Crowd Favourite",82,67,42,79,74,81,84,84,76,83,87,85,92,78,90,81,51,70,46,77,48,36,76,80,68,78,55,48,60,12,10,7,15,9,72+2,72+2,72+2,79+2,78+2,78+2,78+2,79+2,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,68+2,62+2,62+2,62+2,68+2,64+2,53+2,53+2,53+2,64+2
https://sofifa.com/player/199110/luis-muriel/20/159586,L. Muriel,Luis Fernando Muriel Fruto,28,1991-04-16,179,79,Colombia,Atalanta,80,80,15500000,69000,ST,Right,2,4,4,High/Medium,Stocky,Yes,26400000,,SUB,9,,2019-07-01,2024,LW,19,88,76,68,84,27,68,,,,,,,"Selfish, Early Crosser",62,78,65,75,75,85,77,60,55,83,86,90,85,80,80,80,61,71,75,66,50,16,81,73,74,75,26,24,22,8,10,10,14,6,78+2,78+2,78+2,79+2,79+2,79+2,79+2,79+2,78+2,78+2,78+2,77+2,68+2,68+2,68+2,77+2,55+2,51+2,51+2,51+2,55+2,51+2,44+2,44+2,44+2,51+2
https://sofifa.com/player/199206/domagoj-vida/20/159586,D. Vida,Domagoj Vida,30,1989-04-29,184,76,Croatia,Beşiktaş JK,80,80,12000000,68000,"CB, RB",Right,3,3,2,Medium/High,Lean,No,22800000,,RCB,24,,2018-01-03,2022,,,75,40,59,60,82,79,,,,,,,"Diver, Injury Prone, Long Passer (CPU AI Only)",65,41,79,66,36,53,44,35,60,66,68,80,64,75,63,54,79,76,78,22,84,81,43,50,51,78,85,79,83,16,13,10,9,8,57+3,57+3,57+3,58+3,56+3,56+3,56+3,58+3,56+3,56+3,56+3,61+3,61+3,61+3,61+3,61+3,74+3,73+3,73+3,73+3,74+3,76+3,79+3,79+3,79+3,76+3
https://sofifa.com/player/199416/ibai-gomez-perez/20/159586,Ibai Gómez,Ibai Gómez Pérez,29,1989-11-11,177,72,Spain,Athletic Club de Bilbao,80,80,14500000,31000,"RM, RW, LM",Right,1,5,4,Medium/Medium,Normal,Yes,30500000,,SUB,19,,2019-01-10,2022,,,76,79,80,81,59,67,,,,,,,"Long Throw-in, Selfish, Argues with Officials, Speed Dribbler (CPU AI Only)",79,79,47,80,75,82,85,81,78,81,77,76,76,75,77,83,65,71,66,79,63,45,78,80,65,74,73,61,55,14,8,13,7,11,75+2,75+2,75+2,79+2,78+2,78+2,78+2,79+2,79+2,79+2,79+2,78+2,76+2,76+2,76+2,78+2,69+2,68+2,68+2,68+2,69+2,66+2,62+2,62+2,62+2,66+2
https://sofifa.com/player/200260/steven-berghuis/20/159586,S. Berghuis,Steven Berghuis,27,1991-12-19,182,75,Netherlands,Feyenoord,80,80,15500000,21000,RW,Left,2,2,3,Medium/Low,Lean,Yes,23300000,,RW,10,,2017-07-31,2022,,,78,77,81,82,36,62,,,,,,,"Dives Into Tackles (CPU AI Only), Argues with Officials, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",82,75,48,79,75,82,86,74,82,83,82,75,84,78,70,83,53,72,58,81,63,37,72,83,68,74,34,36,30,9,11,7,7,15,74+2,74+2,74+2,79+2,78+2,78+2,78+2,79+2,79+2,79+2,79+2,79+2,75+2,75+2,75+2,79+2,61+2,60+2,60+2,60+2,61+2,57+2,47+2,47+2,47+2,57+2
https://sofifa.com/player/200315/cristian-tello-herrera/20/159586,Cristian Tello,Cristian Tello Herrera,27,1991-08-19,178,65,Spain,Real Betis,80,80,15500000,30000,"LM, RM",Right,2,4,4,Medium/Medium,Lean,Yes,32600000,,SUB,11,,2017-07-01,2022,,,89,75,76,81,48,61,,,,,,,Early Crosser,79,76,47,78,75,84,82,77,69,79,91,88,79,74,78,81,70,71,61,70,48,39,76,73,56,71,55,49,42,15,12,9,7,13,74+2,74+2,74+2,79+2,78+2,78+2,78+2,79+2,77+2,77+2,77+2,78+2,72+2,72+2,72+2,78+2,65+2,61+2,61+2,61+2,65+2,62+2,54+2,54+2,54+2,62+2
https://sofifa.com/player/201119/ismaily-goncalves-dos-s/20/159586,Ismaily,Ismaily Gonçalves dos S.,29,1990-01-11,177,78,Brazil,Shakhtar Donetsk,80,80,12000000,1000,LB,Left,1,2,4,High/Medium,Stocky,No,25200000,,LB,31,,2013-02-14,2023,,,82,66,74,81,75,75,,,,,,,Crowd Favourite,80,60,59,81,55,83,65,50,67,81,84,80,72,81,82,75,59,88,75,73,63,79,82,71,51,79,77,74,75,8,8,14,11,10,73+2,73+2,73+2,78+2,77+2,77+2,77+2,78+2,77+2,77+2,77+2,79+2,77+2,77+2,77+2,79+2,79+2,76+2,76+2,76+2,79+2,78+2,73+2,73+2,73+2,78+2
https://sofifa.com/player/201454/faouzi-ghoulam/20/159586,F. Ghoulam,Faouzi Ghoulam,28,1991-02-01,184,80,Algeria,Napoli,80,80,12500000,66000,LB,Left,2,4,3,High/Medium,Normal,No,21300000,,LB,31,,2014-01-31,2022,,,75,64,77,78,78,73,,,,,,,"Long Throw-in, Long Shot Taker (CPU AI Only)",85,54,70,79,52,79,77,68,74,80,69,79,71,79,62,80,71,88,66,69,74,76,69,69,76,75,79,81,80,12,7,8,8,13,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,80+2,77+2,77+2,77+2,80+2,79+2,76+2,76+2,76+2,79+2
https://sofifa.com/player/201956/salif-sane/20/159586,S. Sané,Salif Sané,28,1990-08-25,196,85,Senegal,FC Schalke 04,80,80,13000000,37000,"CB, CDM",Right,2,3,2,Medium/High,Lean,Yes,22100000,"#Aerial Threat, #Strength",RCB,26,,2018-07-01,2022,,,62,49,65,63,80,81,,,,,,,"Inflexible, Long Passer (CPU AI Only), Skilled Dribbling",57,37,89,73,26,62,33,58,73,70,59,65,55,78,36,77,47,69,90,55,80,79,48,62,43,73,75,85,77,14,7,10,13,16,63+2,63+2,63+2,60+2,62+2,62+2,62+2,60+2,62+2,62+2,62+2,63+2,68+2,68+2,68+2,63+2,71+2,76+2,76+2,76+2,71+2,73+2,79+2,79+2,79+2,73+2
https://sofifa.com/player/202685/simone-zaza/20/159586,S. Zaza,Simone Zaza,28,1991-06-25,186,84,Italy,Torino,80,80,15500000,59000,ST,Left,2,3,4,High/High,Normal,Yes,26400000,#Strength,SUB,11,,2019-07-01,2023,,,76,79,62,77,50,84,,,,,,,"Injury Prone, Selfish",52,79,79,71,81,77,71,56,45,79,75,76,75,78,69,85,89,73,88,72,87,40,81,66,79,72,54,42,50,7,13,9,7,9,79+2,79+2,79+2,74+2,76+2,76+2,76+2,74+2,73+2,73+2,73+2,71+2,66+2,66+2,66+2,71+2,61+2,60+2,60+2,60+2,61+2,60+2,62+2,62+2,62+2,60+2
https://sofifa.com/player/203890/sime-vrsaljko/20/159586,S. Vrsaljko,Šime Vrsaljko,27,1992-01-10,181,76,Croatia,Atlético Madrid,80,80,13000000,53000,RB,Right,2,3,3,High/Medium,Lean,Yes,26700000,,SUB,24,,2016-07-05,2022,,,77,55,74,75,79,77,,,,,,,"Power Free-Kick, Injury Prone",82,44,73,77,53,74,70,57,70,79,76,78,66,79,72,75,85,87,72,58,75,80,65,68,52,67,79,81,77,15,11,10,10,12,67+2,67+2,67+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,79+2,77+2,77+2,77+2,79+2,79+2,77+2,77+2,77+2,79+2
https://sofifa.com/player/203895/alejandro-pozuelo-melero/20/159586,Pozuelo,Alejandro Pozuelo Melero,27,1991-09-20,170,73,Spain,Toronto FC,80,80,15500000,12000,"CAM, CF",Right,1,5,4,High/Medium,Normal,Yes,23300000,,CAM,10,,2019-03-18,2023,,,66,73,78,83,50,60,,,,,,,"Avoids Using Weaker Foot, Beat Offside Trap, Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",72,71,49,82,68,83,77,74,75,84,68,64,78,81,84,74,60,78,52,76,59,55,75,80,73,82,51,52,36,10,8,14,10,8,71+2,71+2,71+2,77+2,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,66+2,66+2,66+2,66+2,66+2,62+2,55+2,55+2,55+2,62+2
https://sofifa.com/player/204838/raul-jimenez/20/159586,R. Jiménez,Raúl Alonso Jiménez Rodríguez,28,1991-05-05,188,81,Mexico,Wolverhampton Wanderers,80,80,15500000,99000,ST,Right,3,4,3,High/High,Normal,Yes,29500000,,RS,9,,2019-07-01,2023,ST,9,78,78,71,75,47,79,,,,,,,"Selfish, Long Passer (CPU AI Only)",70,80,81,74,77,77,73,45,71,76,73,82,72,78,49,80,69,82,78,69,80,52,83,72,90,78,50,36,28,7,11,13,14,10,78+3,78+3,78+3,76+3,77+3,77+3,77+3,76+3,75+3,75+3,75+3,76+3,72+3,72+3,72+3,76+3,62+3,62+3,62+3,62+3,62+3,60+3,58+3,58+3,58+3,60+3
https://sofifa.com/player/205525/bernard-anicio-caldeira-duarte/20/159586,Bernard,Bernard  Anício Caldeira Duarte,26,1992-09-08,164,60,Brazil,Everton,80,80,16000000,88000,LM,Right,2,4,4,High/Medium,Lean,Yes,30400000,#Acrobat,LM,20,,2018-08-09,2022,,,87,69,76,85,38,44,,,,,,,"Selfish, Early Crosser",80,69,59,77,68,84,78,69,68,84,90,84,94,80,95,76,61,71,30,65,41,42,74,75,57,73,31,39,25,6,11,13,10,12,72+2,72+2,72+2,79+2,77+2,77+2,77+2,79+2,78+2,78+2,78+2,79+2,72+2,72+2,72+2,79+2,62+2,56+2,56+2,56+2,62+2,58+2,45+2,45+2,45+2,58+2
https://sofifa.com/player/206413/taras-stepanenko/20/159586,T. Stepanenko,Taras Stepanenko,29,1989-08-08,181,76,Ukraine,Shakhtar Donetsk,80,80,12500000,1000,CDM,Left,1,3,3,Medium/High,Normal,No,26300000,,RDM,6,,2010-07-01,2022,,,67,61,72,69,78,80,,,,,,,"Injury Prone, Giant Throw-in",63,53,69,81,56,64,60,45,77,78,71,64,63,78,73,75,71,82,76,70,88,82,60,69,52,81,79,79,77,15,13,9,14,9,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,70+2,70+2,70+2,69+2,74+2,74+2,74+2,69+2,75+2,79+2,79+2,79+2,75+2,76+2,77+2,77+2,77+2,76+2
https://sofifa.com/player/214584/franco-armani/20/159586,F. Armani,Franco Armani,32,1986-10-16,189,88,Argentina,River Plate,80,80,9000000,22000,GK,Right,1,2,1,Medium/Medium,Normal,No,12600000,,GK,1,,2018-01-12,2022,GK,1,,,,,,,78,75,70,86,40,81,Acrobatic Clearance,18,11,19,34,18,19,14,16,21,32,40,40,40,78,34,53,65,28,82,17,35,21,18,55,20,51,10,13,18,78,75,70,81,86,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sofifa.com/player/215057/ivan-marcone/20/159586,I. Marcone,Iván Marcone,29,1990-06-03,183,83,Argentina,Boca Juniors,80,80,12500000,29000,"CDM, CM",Right,1,3,4,Medium/High,Normal,No,17500000,,RCM,23,,2019-01-21,2023,,,55,58,73,78,75,83,,,,,,,Finesse Shot,58,48,66,81,49,81,59,60,81,82,59,52,62,76,64,73,55,88,85,66,81,76,58,75,59,85,74,80,73,16,11,12,16,10,66+2,66+2,66+2,68+2,69+2,69+2,69+2,68+2,72+2,72+2,72+2,71+2,77+2,77+2,77+2,71+2,73+2,79+2,79+2,79+2,73+2,73+2,75+2,75+2,75+2,73+2
https://sofifa.com/player/222943/jonathan-rodriguez-menendez/20/159586,Jony,Jonathan Rodríguez Menéndez,27,1991-07-09,179,76,Spain,Lazio,80,80,15500000,56000,LM,Left,1,3,3,High/Medium,Normal,Yes,26400000,,LM,22,,2019-07-23,2024,,,87,70,79,80,52,68,,,,,,,"Dives Into Tackles (CPU AI Only), Early Crosser",81,70,44,79,63,79,81,78,75,80,88,87,83,76,79,69,35,77,69,73,60,56,76,79,59,76,55,51,46,11,16,13,13,9,72+2,72+2,72+2,78+2,76+2,76+2,76+2,78+2,78+2,78+2,78+2,79+2,75+2,75+2,75+2,79+2,69+2,66+2,66+2,66+2,69+2,66+2,57+2,57+2,57+2,66+2
https://sofifa.com/player/223578/jaime-mata-arnaiz/20/159586,Mata,Jaime Mata Arnaiz,30,1988-10-24,185,79,Spain,Getafe CF,80,80,14500000,33000,ST,Right,1,3,3,High/Medium,Normal,No,30500000,,RS,7,,2018-07-02,2021,,,72,79,61,75,31,77,,,,,,,,63,84,75,65,72,79,55,48,51,78,71,73,63,84,41,78,69,72,79,71,80,19,84,66,76,76,29,28,29,12,8,10,6,12,78+2,78+2,78+2,74+2,77+2,77+2,77+2,74+2,73+2,73+2,73+2,73+2,65+2,65+2,65+2,73+2,54+2,52+2,52+2,52+2,54+2,51+2,49+2,49+2,49+2,51+2
